gpu_energy,gpu_usage,job_max_power,job_range_power,job_min_power,n_no_tele_6h,n_no_tele_1h,n_no_tele_15min,n_no_tele_5min,n_no_tele_1min,n_NA_power_6h,n_NA_core_temp_6h,n_NA_mem_temp_6h,n_NA_power_1h,n_NA_core_temp_1h,n_NA_mem_temp_1h,n_NA_power_15min,n_NA_core_temp_15min,n_NA_mem_temp_15min,n_NA_power_5min,n_NA_core_temp_5min,n_NA_mem_temp_5min,n_NA_power_1min,n_NA_core_temp_1min,n_NA_mem_temp_1min,power_fluct_6h,core_temp_fluct_6h,mem_temp_fluct_6h,power_fluct_1h,core_temp_fluct_1h,mem_temp_fluct_1h,power_fluct_15min,core_temp_fluct_15min,mem_temp_fluct_15min,power_fluct_5min,core_temp_fluct_5min,mem_temp_fluct_5min,power_fluct_1min,core_temp_fluct_1min,mem_temp_fluct_1min,power_fluct_lifetime,core_temp_fluct_lifetime,mem_temp_fluct_lifetime,power_avg_lifetime,core_temp_avg_lifetime,mem_temp_avg_lifetime,power_min_lifetime,power_max_lifetime,power_range_lifetime,core_temp_min_lifetime,core_temp_max_lifetime,core_temp_range_lifetime,mem_temp_min_lifetime,mem_temp_max_lifetime,mem_temp_range_lifetime,n_zero_power,n_zero_core_temp,n_zero_mem_temp,power_mean_6h,power_min_6h,power_max_6h,power_range_6h,core_temp_mean_6h,core_temp_min_6h,core_temp_max_6h,core_temp_range_6h,mem_temp_mean_6h,mem_temp_min_6h,mem_temp_max_6h,mem_temp_range_6h,power_mean_1h,power_min_1h,power_max_1h,power_range_1h,core_temp_mean_1h,core_temp_min_1h,core_temp_max_1h,core_temp_range_1h,mem_temp_mean_1h,mem_temp_min_1h,mem_temp_max_1h,mem_temp_range_1h,power_mean_15min,power_min_15min,power_max_15min,power_range_15min,core_temp_mean_15min,core_temp_min_15min,core_temp_max_15min,core_temp_range_15min,mem_temp_mean_15min,mem_temp_min_15min,mem_temp_max_15min,mem_temp_range_15min,power_mean_5min,power_min_5min,power_max_5min,power_range_5min,core_temp_mean_5min,core_temp_min_5min,core_temp_max_5min,core_temp_range_5min,mem_temp_mean_5min,mem_temp_min_5min,mem_temp_max_5min,mem_temp_range_5min,power_mean_1min,power_min_1min,power_max_1min,power_range_1min,core_temp_mean_1min,core_temp_min_1min,core_temp_max_1min,core_temp_range_1min,mem_temp_mean_1min,mem_temp_min_1min,mem_temp_max_1min,mem_temp_range_1min
111197044.0,444998000000.0,357.0,125.0,232.0,1947,345,85,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40691174,0.216613022,0.403580101,3.409684066,0.151098901,0.430631868,3.389876881,0.153214774,0.43502052,3.619047619,0.142857143,0.392857143,1.06,0.22,0.54,1.619640261,0.153853156,0.281843945,253.8722191,34.44354439,32.07435621,220.0,374.0,154.0,24.0,59.0,35.0,22.0,59.0,37.0,0,0,0,351.0287997,275.0,356.0,81.0,53.00396886,47.0,54.0,7.0,51.51559558,47.0,53.0,6.0,350.9493088,287.0,356.0,69.0,52.90076805,47.0,54.0,7.0,51.29646697,47.0,52.0,5.0,350.9791411,305.0,356.0,51.0,52.89815951,50.0,53.0,3.0,51.31165644,49.0,52.0,3.0,350.8152174,334.0,355.0,21.0,52.88768116,50.0,53.0,3.0,51.26086957,49.0,52.0,3.0,352.9636364,351.0,355.0,4.0,52.83636364,51.0,53.0,2.0,51.27272727,49.0,52.0,3.0
