gpu_energy,gpu_usage,job_max_power,job_range_power,job_min_power,n_no_tele_6h,n_no_tele_1h,n_no_tele_15min,n_no_tele_5min,n_no_tele_1min,n_NA_power_6h,n_NA_core_temp_6h,n_NA_mem_temp_6h,n_NA_power_1h,n_NA_core_temp_1h,n_NA_mem_temp_1h,n_NA_power_15min,n_NA_core_temp_15min,n_NA_mem_temp_15min,n_NA_power_5min,n_NA_core_temp_5min,n_NA_mem_temp_5min,n_NA_power_1min,n_NA_core_temp_1min,n_NA_mem_temp_1min,power_fluct_6h,core_temp_fluct_6h,mem_temp_fluct_6h,power_fluct_1h,core_temp_fluct_1h,mem_temp_fluct_1h,power_fluct_15min,core_temp_fluct_15min,mem_temp_fluct_15min,power_fluct_5min,core_temp_fluct_5min,mem_temp_fluct_5min,power_fluct_1min,core_temp_fluct_1min,mem_temp_fluct_1min,power_fluct_lifetime,core_temp_fluct_lifetime,mem_temp_fluct_lifetime,power_avg_lifetime,core_temp_avg_lifetime,mem_temp_avg_lifetime,power_min_lifetime,power_max_lifetime,power_range_lifetime,core_temp_min_lifetime,core_temp_max_lifetime,core_temp_range_lifetime,mem_temp_min_lifetime,mem_temp_max_lifetime,mem_temp_range_lifetime,n_zero_power,n_zero_core_temp,n_zero_mem_temp,power_mean_6h,power_min_6h,power_max_6h,power_range_6h,core_temp_mean_6h,core_temp_min_6h,core_temp_max_6h,core_temp_range_6h,mem_temp_mean_6h,mem_temp_min_6h,mem_temp_max_6h,mem_temp_range_6h,power_mean_1h,power_min_1h,power_max_1h,power_range_1h,core_temp_mean_1h,core_temp_min_1h,core_temp_max_1h,core_temp_range_1h,mem_temp_mean_1h,mem_temp_min_1h,mem_temp_max_1h,mem_temp_range_1h,power_mean_15min,power_min_15min,power_max_15min,power_range_15min,core_temp_mean_15min,core_temp_min_15min,core_temp_max_15min,core_temp_range_15min,mem_temp_mean_15min,mem_temp_min_15min,mem_temp_max_15min,mem_temp_range_15min,power_mean_5min,power_min_5min,power_max_5min,power_range_5min,core_temp_mean_5min,core_temp_min_5min,core_temp_max_5min,core_temp_range_5min,mem_temp_mean_5min,mem_temp_min_5min,mem_temp_max_5min,mem_temp_range_5min,power_mean_1min,power_min_1min,power_max_1min,power_range_1min,core_temp_mean_1min,core_temp_min_1min,core_temp_max_1min,core_temp_range_1min,mem_temp_mean_1min,mem_temp_min_1min,mem_temp_max_1min,mem_temp_range_1min
4200815.0,0.0,35.0,2.0,33.0,2023,340,88,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.000512499,0.058937418,0.125505381,0.239122987,0.006509078,0.011990408,0.226832642,0.0,0.0,0.185185185,0.0,0.0,0.117647059,0.0,0.0,17.62012078,0.180032645,0.319890203,77.22927629,32.98938447,30.05237481,10.0,419.0,409.0,24.0,53.0,29.0,21.0,56.0,35.0,0,0,0,47.32017163,33.0,367.0,334.0,29.894468,28.0,37.0,9.0,26.61827655,25.0,36.0,11.0,33.20092025,33.0,48.0,15.0,29.95552147,29.0,31.0,2.0,26.93680982,25.0,28.0,3.0,33.18103448,33.0,35.0,2.0,30.0,30.0,30.0,0.0,27.0,27.0,27.0,0.0,33.14705882,33.0,34.0,1.0,30.0,30.0,30.0,0.0,27.0,27.0,27.0,0.0,33.07142857,33.0,34.0,1.0,30.0,30.0,30.0,0.0,27.0,27.0,27.0,0.0
