gpu_energy,gpu_usage,job_max_power,job_range_power,job_min_power,n_no_tele_6h,n_no_tele_1h,n_no_tele_15min,n_no_tele_5min,n_no_tele_1min,n_NA_power_6h,n_NA_core_temp_6h,n_NA_mem_temp_6h,n_NA_power_1h,n_NA_core_temp_1h,n_NA_mem_temp_1h,n_NA_power_15min,n_NA_core_temp_15min,n_NA_mem_temp_15min,n_NA_power_5min,n_NA_core_temp_5min,n_NA_mem_temp_5min,n_NA_power_1min,n_NA_core_temp_1min,n_NA_mem_temp_1min,power_fluct_6h,core_temp_fluct_6h,mem_temp_fluct_6h,power_fluct_1h,core_temp_fluct_1h,mem_temp_fluct_1h,power_fluct_15min,core_temp_fluct_15min,mem_temp_fluct_15min,power_fluct_5min,core_temp_fluct_5min,mem_temp_fluct_5min,power_fluct_1min,core_temp_fluct_1min,mem_temp_fluct_1min,power_fluct_lifetime,core_temp_fluct_lifetime,mem_temp_fluct_lifetime,power_avg_lifetime,core_temp_avg_lifetime,mem_temp_avg_lifetime,power_min_lifetime,power_max_lifetime,power_range_lifetime,core_temp_min_lifetime,core_temp_max_lifetime,core_temp_range_lifetime,mem_temp_min_lifetime,mem_temp_max_lifetime,mem_temp_range_lifetime,n_zero_power,n_zero_core_temp,n_zero_mem_temp,power_mean_6h,power_min_6h,power_max_6h,power_range_6h,core_temp_mean_6h,core_temp_min_6h,core_temp_max_6h,core_temp_range_6h,mem_temp_mean_6h,mem_temp_min_6h,mem_temp_max_6h,mem_temp_range_6h,power_mean_1h,power_min_1h,power_max_1h,power_range_1h,core_temp_mean_1h,core_temp_min_1h,core_temp_max_1h,core_temp_range_1h,mem_temp_mean_1h,mem_temp_min_1h,mem_temp_max_1h,mem_temp_range_1h,power_mean_15min,power_min_15min,power_max_15min,power_range_15min,core_temp_mean_15min,core_temp_min_15min,core_temp_max_15min,core_temp_range_15min,mem_temp_mean_15min,mem_temp_min_15min,mem_temp_max_15min,mem_temp_range_15min,power_mean_5min,power_min_5min,power_max_5min,power_range_5min,core_temp_mean_5min,core_temp_min_5min,core_temp_max_5min,core_temp_range_5min,mem_temp_mean_5min,mem_temp_min_5min,mem_temp_max_5min,mem_temp_range_5min,power_mean_1min,power_min_1min,power_max_1min,power_range_1min,core_temp_mean_1min,core_temp_min_1min,core_temp_max_1min,core_temp_range_1min,mem_temp_mean_1min,mem_temp_min_1min,mem_temp_max_1min,mem_temp_range_1min
3461501.0,777168000.0,237.0,203.0,34.0,1554,254,65,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65475096,0.087610189,0.08328376,18.21125849,0.090585571,0.171465545,30.6579974,0.288686606,0.563068921,34.43529412,0.254901961,0.521568627,55.50980392,0.235294118,0.450980392,7.486573692,0.201323956,0.323231425,39.40701296,33.49614301,31.27540566,10.0,406.0,396.0,24.0,55.0,31.0,22.0,53.0,31.0,0,0,0,49.93819216,34.0,237.0,203.0,29.79472214,28.0,41.0,13.0,27.23580764,25.0,35.0,10.0,64.96443515,34.0,237.0,203.0,31.39420203,28.0,34.0,6.0,28.67483562,26.0,33.0,7.0,81.56407186,35.0,237.0,202.0,32.8742515,28.0,34.0,6.0,30.80838323,26.0,33.0,7.0,84.56115108,57.0,236.0,179.0,33.18345324,33.0,34.0,1.0,31.22302158,30.0,33.0,3.0,95.39285714,58.0,235.0,177.0,33.19642857,33.0,34.0,1.0,31.14285714,30.0,32.0,2.0
